test,approach,answer,time
Email-Enron,AF-WCC,621,8.150115012
Email-Enron,AF-WCC,622,8.150126030000001
Email-Enron,AF-WCC,623,8.150137831
Email-Enron,AF-WCC,624,8.150147973000001
Email-Enron,AF-WCC,625,8.150160498
Email-Enron,AF-WCC,626,8.150173728
Email-Enron,AF-WCC,627,8.150183897
Email-Enron,AF-WCC,628,8.150199543000001
Email-Enron,AF-WCC,629,8.150212564
Email-Enron,AF-WCC,630,8.150223758000001
Email-Enron,AF-WCC,631,8.150235581
Email-Enron,AF-WCC,632,8.150249813
Email-Enron,AF-WCC,633,8.15026912
Email-Enron,AF-WCC,634,8.150280713
Email-Enron,AF-WCC,635,8.150293829
Email-Enron,AF-WCC,636,8.150306312
Email-Enron,AF-WCC,637,8.150316059
Email-Enron,AF-WCC,638,8.150325953000001
Email-Enron,AF-WCC,639,8.150337737000001
Email-Enron,AF-WCC,640,8.150350943000001
Email-Enron,AF-WCC,641,8.150363254
Email-Enron,AF-WCC,642,8.150374507
Email-Enron,AF-WCC,643,8.150389129
Email-Enron,AF-WCC,644,8.150412819000001
Email-Enron,AF-WCC,645,8.150423334000001
Email-Enron,AF-WCC,646,8.150435187000001
Email-Enron,AF-WCC,647,8.150447334
Email-Enron,AF-WCC,648,8.15046555
Email-Enron,AF-WCC,649,8.150477972000001
Email-Enron,AF-WCC,650,8.150490811000001
Email-Enron,AF-WCC,651,8.15050332
Email-Enron,AF-WCC,652,8.150519755000001
Email-Enron,AF-WCC,653,8.150530389
Email-Enron,AF-WCC,654,8.150543325000001
Email-Enron,AF-WCC,655,8.150553181000001
Email-Enron,AF-WCC,656,8.150564846
Email-Enron,AF-WCC,657,8.150575736
Email-Enron,AF-WCC,658,8.150586493
Email-Enron,AF-WCC,659,8.150597474000001
Email-Enron,AF-WCC,660,8.150607739
Email-Enron,AF-WCC,661,8.150619418
Email-Enron,AF-WCC,662,8.150630429000001
Email-Enron,AF-WCC,663,8.150642242
Email-Enron,AF-WCC,664,8.150652287
Email-Enron,AF-WCC,665,8.150662791
Email-Enron,AF-WCC,666,8.150672569000001
Email-Enron,AF-WCC,667,8.150682895000001
Email-Enron,AF-WCC,668,8.150692484
Email-Enron,AF-WCC,669,8.150703578
Email-Enron,AF-WCC,670,8.150713768000001
Email-Enron,AF-WCC,671,8.150724744
Email-Enron,AF-WCC,672,8.150733118
Email-Enron,AF-WCC,673,8.149588886
Email-Enron,AF-WCC,674,8.149619276000001
Email-Enron,AF-WCC,675,8.149639004
Email-Enron,AF-WCC,676,8.149654712
Email-Enron,AF-WCC,677,8.149670079
Email-Enron,AF-WCC,678,8.149688053
Email-Enron,AF-WCC,679,8.149702438
Email-Enron,AF-WCC,680,8.149717837
Email-Enron,AF-WCC,681,8.149732032000001
Email-Enron,AF-WCC,682,8.149747399
Email-Enron,AF-WCC,683,8.149761088
Email-Enron,AF-WCC,684,8.149774762
Email-Enron,AF-WCC,685,8.149787847
Email-Enron,AF-WCC,686,8.149802383
Email-Enron,AF-WCC,687,8.149817743
Email-Enron,AF-WCC,688,8.149832464000001
Email-Enron,AF-WCC,689,8.149847641000001
Email-Enron,AF-WCC,690,8.149860942
Email-Enron,AF-WCC,691,8.149873744
Email-Enron,AF-WCC,692,8.149887094
Email-Enron,AF-WCC,693,8.149900723
Email-Enron,AF-WCC,694,8.149923254
Email-Enron,AF-WCC,695,8.149938048000001
Email-Enron,AF-WCC,696,8.149953769
Email-Enron,AF-WCC,697,8.149972465000001
Email-Enron,AF-WCC,698,8.149984578
Email-Enron,AF-WCC,699,8.149996522
Email-Enron,AF-WCC,700,8.150007632000001
Email-Enron,AF-WCC,701,8.150025065000001
Email-Enron,AF-WCC,702,8.150038821
Email-Enron,AF-WCC,703,8.150052663
Email-Enron,AF-WCC,704,8.150066553
Email-Enron,AF-WCC,705,8.150081898
Email-Enron,AF-WCC,706,8.150095998000001
Email-Enron,AF-WCC,707,8.15010855
Email-Enron,AF-WCC,708,8.150120125
Email-Enron,AF-WCC,709,8.150133330000001
Email-Enron,AF-WCC,710,8.150145132
Email-Enron,AF-WCC,711,8.150158291
Email-Enron,AF-WCC,712,8.150170536000001
Email-Enron,AF-WCC,713,8.150182428
Email-Enron,AF-WCC,714,8.150195486000001
Email-Enron,AF-WCC,715,8.15020776
Email-Enron,AF-WCC,716,8.150221471
Email-Enron,AF-WCC,717,8.150235026
Email-Enron,AF-WCC,718,8.150249752
Email-Enron,AF-WCC,719,8.150265467
Email-Enron,AF-WCC,720,8.150280462000001
Email-Enron,AF-WCC,721,8.150293510000001
Email-Enron,AF-WCC,722,8.150308542000001
Email-Enron,AF-WCC,723,8.150322807
Email-Enron,AF-WCC,724,8.150337508
Email-Enron,AF-WCC,725,8.150356145
Email-Enron,AF-WCC,726,8.150371361000001
Email-Enron,AF-WCC,727,8.150388701
Email-Enron,AF-WCC,728,8.150404799
Email-Enron,AF-WCC,729,8.150420531
Email-Enron,AF-WCC,730,8.150433056
Email-Enron,AF-WCC,731,8.15044554
Email-Enron,AF-WCC,732,8.150463146
Email-Enron,AF-WCC,733,8.150475386
Email-Enron,AF-WCC,734,8.15048881
Email-Enron,AF-WCC,735,8.150500698
Email-Enron,AF-WCC,736,8.150512035
Email-Enron,AF-WCC,737,8.150523304
Email-Enron,AF-WCC,738,8.150535744
Email-Enron,AF-WCC,739,8.150549506
Email-Enron,AF-WCC,740,8.150561337000001
Email-Enron,AF-WCC,741,8.150571823
Email-Enron,AF-WCC,742,8.150582198
Email-Enron,AF-WCC,743,8.150593293
Email-Enron,AF-WCC,744,8.15060544
Email-Enron,AF-WCC,745,8.150617665
Email-Enron,AF-WCC,746,8.150629333000001
Email-Enron,AF-WCC,747,8.150643359
Email-Enron,AF-WCC,748,8.150655455
Email-Enron,AF-WCC,749,8.150666052
Email-Enron,AF-WCC,750,8.150676855
Email-Enron,AF-WCC,751,8.150687748000001
Email-Enron,AF-WCC,752,8.150700794
Email-Enron,AF-WCC,753,8.150711901000001
Email-Enron,AF-WCC,754,8.150727335000001
Email-Enron,AF-WCC,755,8.150740491
Email-Enron,AF-WCC,756,8.150751993
Email-Enron,AF-WCC,757,8.150762003
Email-Enron,AF-WCC,758,8.150772777
Email-Enron,AF-WCC,759,8.150782563
Email-Enron,AF-WCC,760,8.150795968
Email-Enron,AF-WCC,761,8.150812091
Email-Enron,AF-WCC,762,8.150822666
Email-Enron,AF-WCC,763,8.15083282
Email-Enron,AF-WCC,764,8.150843844
Email-Enron,AF-WCC,765,8.150856463
Email-Enron,AF-WCC,766,8.150870589
Email-Enron,AF-WCC,767,8.150882675
Email-Enron,AF-WCC,768,8.150894103
Email-Enron,AF-WCC,769,8.15090395
Email-Enron,AF-WCC,770,8.150914611000001
Email-Enron,AF-WCC,771,8.150956939
Email-Enron,AF-WCC,772,8.150972279000001
Email-Enron,AF-WCC,773,8.15098686
Email-Enron,AF-WCC,774,8.150999693000001
Email-Enron,AF-WCC,775,8.151011468
Email-Enron,AF-WCC,776,8.151027497000001
Email-Enron,AF-WCC,777,8.151040843
Email-Enron,AF-WCC,778,8.151053091
Email-Enron,AF-WCC,779,8.151063610000001
Email-Enron,AF-WCC,780,8.151074382000001
Email-Enron,AF-WCC,781,8.151084209
Email-Enron,AF-WCC,782,8.151094101
Email-Enron,AF-WCC,783,8.151107866
Email-Enron,AF-WCC,784,8.151119241
Email-Enron,AF-WCC,785,8.151129265
Email-Enron,AF-WCC,786,8.15113912
Email-Enron,AF-WCC,787,8.151149878
Email-Enron,AF-WCC,788,8.151161405
Email-Enron,AF-WCC,789,8.15117214
Email-Enron,AF-WCC,790,8.151181939
Email-Enron,AF-WCC,791,8.151192783
Email-Enron,AF-WCC,792,8.151202619000001
Email-Enron,AF-WCC,793,8.151215428
Email-Enron,AF-WCC,794,8.151237788000001
Email-Enron,AF-WCC,795,8.151255719
Email-Enron,AF-WCC,796,8.151266575000001
Email-Enron,AF-WCC,797,8.151277016
Email-Enron,AF-WCC,798,8.151289019
Email-Enron,AF-WCC,799,8.151298884000001
Email-Enron,AF-WCC,800,8.151309016
Email-Enron,AF-WCC,801,8.151319124
Email-Enron,AF-WCC,802,8.151331516
Email-Enron,AF-WCC,803,8.151341722
Email-Enron,AF-WCC,804,8.151351343
Email-Enron,AF-WCC,805,8.15136197
Email-Enron,AF-WCC,806,8.151371808
Email-Enron,AF-WCC,807,8.151383545
Email-Enron,AF-WCC,808,8.151393456000001
Email-Enron,AF-WCC,809,8.1514027
Email-Enron,AF-WCC,810,8.151989877
Email-Enron,AF-WCC,811,8.152016976
Email-Enron,AF-WCC,812,8.152028340000001
Email-Enron,AF-WCC,813,8.152036855
Email-Enron,AF-WCC,814,8.152045088000001
Email-Enron,AF-WCC,815,8.152053048
Email-Enron,AF-WCC,816,8.152063045
Email-Enron,AF-WCC,817,8.152071041000001
Email-Enron,AF-WCC,818,8.152079628000001
Email-Enron,AF-WCC,819,8.152089821
Email-Enron,AF-WCC,820,8.152098441
Email-Enron,AF-WCC,821,8.152106459
Email-Enron,AF-WCC,822,8.152114349
Email-Enron,AF-WCC,823,8.152123334
Email-Enron,AF-WCC,824,8.152131317
Email-Enron,AF-WCC,825,8.152141570000001
Email-Enron,AF-WCC,826,8.152149533000001
Email-Enron,AF-WCC,827,8.152157481
Email-Enron,AF-WCC,828,8.152166945000001
Email-Enron,AF-WCC,829,8.152176019
Email-Enron,AF-WCC,830,8.152183869
Email-Enron,AF-WCC,831,8.152191874
Email-Enron,AF-WCC,832,8.15220126
Email-Enron,AF-WCC,833,8.152212559
Email-Enron,AF-WCC,834,8.152227971
Email-Enron,AF-WCC,835,8.152237912
Email-Enron,AF-WCC,836,8.152245834
Email-Enron,AF-WCC,837,8.152253725000001
Email-Enron,AF-WCC,838,8.152271216
Email-Enron,AF-WCC,839,8.152279475
Email-Enron,AF-WCC,840,8.152287789
Email-Enron,AF-WCC,841,8.152296704000001
Email-Enron,AF-WCC,842,8.152304709000001
Email-Enron,AF-WCC,843,8.152315401000001
Email-Enron,AF-WCC,844,8.152325000000001
Email-Enron,AF-WCC,845,8.152335446
Email-Enron,AF-WCC,846,8.152343894000001
Email-Enron,AF-WCC,847,8.152353498
Email-Enron,AF-WCC,848,8.15236494
Email-Enron,AF-WCC,849,8.152374693
Email-Enron,AF-WCC,850,8.152382594
Email-Enron,AF-WCC,851,8.152391435
Email-Enron,AF-WCC,852,8.152400215
Email-Enron,AF-WCC,853,8.152408803
Email-Enron,AF-WCC,854,8.152416939
Email-Enron,AF-WCC,855,8.15242462
Email-Enron,AF-WCC,856,8.152432414
Email-Enron,AF-WCC,857,8.152440219
Email-Enron,AF-WCC,858,8.152448165000001
Email-Enron,AF-WCC,859,8.152456773
Email-Enron,AF-WCC,860,8.152465373
Email-Enron,AF-WCC,861,8.152474178
Email-Enron,AF-WCC,862,8.152489381
Email-Enron,AF-WCC,863,8.152497870000001
Email-Enron,AF-WCC,864,8.15250567
Email-Enron,AF-WCC,865,8.152515724
Email-Enron,AF-WCC,866,8.152523869000001
Email-Enron,AF-WCC,867,8.152531976
Email-Enron,AF-WCC,868,8.152542858
Email-Enron,AF-WCC,869,8.152551648000001
Email-Enron,AF-WCC,870,8.152560057
Email-Enron,AF-WCC,871,8.152568033
Email-Enron,AF-WCC,872,8.152576767000001
Email-Enron,AF-WCC,873,8.152584826
Email-Enron,AF-WCC,874,8.152594703
Email-Enron,AF-WCC,875,8.152605052
Email-Enron,AF-WCC,876,8.152614551000001
Email-Enron,AF-WCC,877,8.152623968
Email-Enron,AF-WCC,878,8.152631787
Email-Enron,AF-WCC,879,8.152641288
Email-Enron,AF-WCC,880,8.152649792
Email-Enron,AF-WCC,881,8.152658365
Email-Enron,AF-WCC,882,8.152668178
Email-Enron,AF-WCC,883,8.152676372
Email-Enron,AF-WCC,884,8.152684177000001
Email-Enron,AF-WCC,885,8.152691908000001
Email-Enron,AF-WCC,886,8.1527013
Email-Enron,AF-WCC,887,8.152715256
Email-Enron,AF-WCC,888,8.152725098000001
Email-Enron,AF-WCC,889,8.152736056
Email-Enron,AF-WCC,890,8.152746255
Email-Enron,AF-WCC,891,8.152754115
Email-Enron,AF-WCC,892,8.152769315
Email-Enron,AF-WCC,893,8.152777404
Email-Enron,AF-WCC,894,8.152785192
Email-Enron,AF-WCC,895,8.152793132000001
Email-Enron,AF-WCC,896,8.152801462000001
Email-Enron,AF-WCC,897,8.152811511000001
Email-Enron,AF-WCC,898,8.15282018
Email-Enron,AF-WCC,899,8.152829517
Email-Enron,AF-WCC,900,8.152838723
Email-Enron,AF-WCC,901,8.152846924
Email-Enron,AF-WCC,902,8.152859602000001
Email-Enron,AF-WCC,903,8.152874026000001
Email-Enron,AF-WCC,904,8.152883994
Email-Enron,AF-WCC,905,8.152893231
Email-Enron,AF-WCC,906,8.152904425000001
Email-Enron,AF-WCC,907,8.152914005000001
Email-Enron,AF-WCC,908,8.152922824000001
Email-Enron,AF-WCC,909,8.152931
Email-Enron,AF-WCC,910,8.152939465000001
Email-Enron,AF-WCC,911,8.152948649
Email-Enron,AF-WCC,912,8.152957768
Email-Enron,AF-WCC,913,8.152966028
Email-Enron,AF-WCC,914,8.152973674
Email-Enron,AF-WCC,915,8.152983364
Email-Enron,AF-WCC,916,8.152991573000001
Email-Enron,AF-WCC,917,8.153010351
Email-Enron,AF-WCC,918,8.153019457000001
Email-Enron,AF-WCC,919,8.153028037
Email-Enron,AF-WCC,920,8.153046455
Email-Enron,AF-WCC,921,8.153056385000001
Email-Enron,AF-WCC,922,8.153064271
Email-Enron,AF-WCC,923,8.15307245
Email-Enron,AF-WCC,924,8.153084255000001
Email-Enron,AF-WCC,925,8.153093072
Email-Enron,AF-WCC,926,8.153101458
Email-Enron,AF-WCC,927,8.153109489
Email-Enron,AF-WCC,928,8.153119283
Email-Enron,AF-WCC,929,8.153127156
Email-Enron,AF-WCC,930,8.153147504
Email-Enron,AF-WCC,931,8.153155443000001
Email-Enron,AF-WCC,932,8.153163177
Email-Enron,AF-WCC,933,8.153171855
Email-Enron,AF-WCC,934,8.153180650000001
Email-Enron,AF-WCC,935,8.153202205000001
Email-Enron,AF-WCC,936,8.153217138
Email-Enron,AF-WCC,937,8.153228065
Email-Enron,AF-WCC,938,8.153236876000001
Email-Enron,AF-WCC,939,8.191084215
Email-Enron,AF-WCC,940,8.191281825
Email-Enron,AF-WCC,941,8.19133804
Email-Enron,AF-WCC,942,8.191352475
Email-Enron,AF-WCC,943,8.19135791
Email-Enron,AF-WCC,944,8.191365508
Email-Enron,AF-WCC,945,8.191370189
Email-Enron,AF-WCC,946,8.191374591
Email-Enron,AF-WCC,947,8.191378928
Email-Enron,AF-WCC,948,8.191383383
Email-Enron,AF-WCC,949,8.191388006
Email-Enron,AF-WCC,950,8.191392474
Email-Enron,AF-WCC,951,8.191397041
Email-Enron,AF-WCC,952,8.191401571
Email-Enron,AF-WCC,953,8.191405802
Email-Enron,AF-WCC,954,8.191410067
Email-Enron,AF-WCC,955,8.1914215
Email-Enron,AF-WCC,956,8.191427062
Email-Enron,AF-WCC,957,8.191431139
Email-Enron,AF-WCC,958,8.191436114
Email-Enron,AF-WCC,959,8.191440553
Email-Enron,AF-WCC,960,8.191447954000001
Email-Enron,AF-WCC,961,8.191452193
Email-Enron,AF-WCC,962,8.191456370000001
Email-Enron,AF-WCC,963,8.191466285
Email-Enron,AF-WCC,964,8.191470573
Email-Enron,AF-WCC,965,8.19147529
Email-Enron,AF-WCC,966,8.191480728
Email-Enron,AF-WCC,967,8.191487255
Email-Enron,AF-WCC,968,8.191491506
Email-Enron,AF-WCC,969,8.191500197
Email-Enron,AF-WCC,970,8.191506719000001
Email-Enron,AF-WCC,971,8.191513458000001
Email-Enron,AF-WCC,972,8.191517970000001
Email-Enron,AF-WCC,973,8.191523215
Email-Enron,AF-WCC,974,8.191527359
Email-Enron,AF-WCC,975,8.191531541
Email-Enron,AF-WCC,976,8.191536254
Email-Enron,AF-WCC,977,8.191540435
Email-Enron,AF-WCC,978,8.191544942
Email-Enron,AF-WCC,979,8.191550116
Email-Enron,AF-WCC,980,8.191554293000001
Email-Enron,AF-WCC,981,8.191558349000001
Email-Enron,AF-WCC,982,8.191562337
Email-Enron,AF-WCC,983,8.191566448
Email-Enron,AF-WCC,984,8.191572907000001
Email-Enron,AF-WCC,985,8.191577313
Email-Enron,AF-WCC,986,8.191583491000001
Email-Enron,AF-WCC,987,8.191588345000001
Email-Enron,AF-WCC,988,8.191608883
Email-Enron,AF-WCC,989,8.191612206
Email-Enron,AF-WCC,990,8.191615459000001
Email-Enron,AF-WCC,991,8.191619504
Email-Enron,AF-WCC,992,8.191624507
Email-Enron,AF-WCC,993,8.191628309
Email-Enron,AF-WCC,994,8.191632152
Email-Enron,AF-WCC,995,8.191635517
Email-Enron,AF-WCC,996,8.19163878
Email-Enron,AF-WCC,997,8.191641993000001
Email-Enron,AF-WCC,998,8.191645186
Email-Enron,AF-WCC,999,8.191648502000001
Email-Enron,AF-WCC,1000,8.191651939
Email-Enron,AF-WCC,1001,8.19165529
Email-Enron,AF-WCC,1002,8.191658468
Email-Enron,AF-WCC,1003,8.191661919000001
Email-Enron,AF-WCC,1004,8.191665483000001
Email-Enron,AF-WCC,1005,8.191668961000001
Email-Enron,AF-WCC,1006,8.191672244000001
Email-Enron,AF-WCC,1007,8.191675488000001
Email-Enron,AF-WCC,1008,8.191682575
Email-Enron,AF-WCC,1009,8.191686083
Email-Enron,AF-WCC,1010,8.191690337
Email-Enron,AF-WCC,1011,8.191693746
Email-Enron,AF-WCC,1012,8.191697119
Email-Enron,AF-WCC,1013,8.191702388000001
Email-Enron,AF-WCC,1014,8.191707896
Email-Enron,AF-WCC,1015,8.191712402
Email-Enron,AF-WCC,1016,8.191717350000001
Email-Enron,AF-WCC,1017,8.191727778
Email-Enron,AF-WCC,1018,8.191731323
Email-Enron,AF-WCC,1019,8.191737203
Email-Enron,AF-WCC,1020,8.191757657
Email-Enron,AF-WCC,1021,8.191763016000001
Email-Enron,AF-WCC,1022,8.191767045
Email-Enron,AF-WCC,1023,8.191770384
Email-Enron,AF-WCC,1024,8.191773495
Email-Enron,AF-WCC,1025,8.1917822
Email-Enron,AF-WCC,1026,8.191785932
Email-Enron,AF-WCC,1027,8.191790189
Email-Enron,AF-WCC,1028,8.191797326
Email-Enron,AF-WCC,1029,8.191800585000001
Email-Enron,AF-WCC,1030,8.191805143
Email-Enron,AF-WCC,1031,8.191808514
Email-Enron,AF-WCC,1032,8.191813572000001
Email-Enron,AF-WCC,1033,8.191818067
Email-Enron,AF-WCC,1034,8.191821699
Email-Enron,AF-WCC,1035,8.191827007
Email-Enron,AF-WCC,1036,8.191831779000001
Email-Enron,AF-WCC,1037,8.191835369
Email-Enron,AF-WCC,1038,8.191894325
Email-Enron,AF-WCC,1039,8.191900956000001
Email-Enron,AF-WCC,1040,8.191904938
Email-Enron,AF-WCC,1041,8.191909951000001
Email-Enron,AF-WCC,1042,8.19191323
Email-Enron,AF-WCC,1043,8.191916474000001
Email-Enron,AF-WCC,1044,8.191919878
Email-Enron,AF-WCC,1045,8.19192336
Email-Enron,AF-WCC,1046,8.191926876
Email-Enron,AF-WCC,1047,8.191932305
Email-Enron,AF-WCC,1048,8.191936379000001
Email-Enron,AF-WCC,1049,8.191939620000001
Email-Enron,AF-WCC,1050,8.191965798
Email-Enron,AF-WCC,1051,8.191973352
Email-Enron,AF-WCC,1052,8.191981409
Email-Enron,AF-WCC,1053,8.191986747
Email-Enron,AF-WCC,1054,8.191990277
Email-Enron,AF-WCC,1055,8.191993813
Email-Enron,AF-WCC,1056,8.191998007
Email-Enron,AF-WCC,1057,8.192001685000001
Email-Enron,AF-WCC,1058,8.192005046
Email-Enron,AF-WCC,1059,8.192009317
Email-Enron,AF-WCC,1060,8.192012717
Email-Enron,AF-WCC,1061,8.192016193
Email-Enron,AF-WCC,1062,8.192019798
Email-Enron,AF-WCC,1063,8.192023185
Email-Enron,AF-WCC,1064,8.192029753
Email-Enron,AF-WCC,1065,8.192034271
